Seed,Species,Shiny,EC,PID,Tera Type,HP,Atk,Def,SpA,SpD,Spe,Ability,Nature,Gender,Height,Weight,Scale,Drops
0F52C678,Farigiraf,No,31F030D3,51B89BDD,Steel,26,31,31,31,31,31,Sap Sipper,Naive,Female,158,135,63,8
0F65C686,Farigiraf,No,320330E1,A5E4B9EB,Fighting,17,31,31,31,31,31,Sap Sipper,Bold,Male,182,42,114,8
0F70E67F,Farigiraf,No,320E50DA,D95A983E,Fire,31,31,31,11,31,31,Sap Sipper,Lax,Female,198,134,88,8
0F7A0170,Cetitan,No,32176BCB,F2D819D4,Grass,8,31,31,31,31,31,Sheer Force,Jolly,Male,167,170,104,8
0F89407D,Dondozo,No,3226AAD8,387F1ABB,Grass,10,31,31,31,31,31,Water Veil,Lonely,Male,150,86,107,8
0F976684,Farigiraf,No,3234D0DF,5FFD17AF,Ground,31,31,31,3,31,31,Sap Sipper,Sassy,Male,197,168,122,8
0FD8816D,Cetitan,No,3275EBC8,79296A16,Steel,31,31,31,25,31,31,Sheer Force,Lonely,Male,142,44,92,8
10020680,Farigiraf,No,329F70DB,189FD98D,Fighting,3,31,31,31,31,31,Sap Sipper,Sassy,Male,42,158,65,8
100E0059,Dondozo,No,32AB6AB4,48AA39F3,Steel,22,31,31,31,31,31,Water Veil,Docile,Female,117,162,158,8
1010467C,Farigiraf,No,32ADB0D7,5F91AED8,Psychic,31,31,31,31,18,31,Sap Sipper,Rash,Female,71,159,198,8
102C96FB,Vaporeon,No,32CA0156,D2797DF5,Bug,31,31,0,31,31,31,Hydration,Calm,Male,158,163,9,8
102F803C,Dondozo,No,32CCEA97,C6CD1A63,Psychic,31,31,31,31,30,31,Water Veil,Naive,Male,106,86,181,8
105BE07D,Dondozo,No,32F94AD8,75D8F3CA,Electric,31,31,31,31,27,31,Water Veil,Brave,Female,119,58,44,8
105C4081,Dondozo,No,32F9AADC,8F53583C,Normal,31,31,31,31,31,31,Water Veil,Calm,Male,145,49,99,8
1067807F,Dondozo,No,3304EADA,A68D1764,Water,31,31,31,19,31,31,Water Veil,Quirky,Male,39,35,106,8
106C0683,Farigiraf,No,330970DE,D08117E2,Flying,31,31,31,6,31,31,Sap Sipper,Mild,Female,157,106,124,8
1070067F,Farigiraf,No,330D70DA,E07D673F,Water,31,31,8,31,31,31,Sap Sipper,Quirky,Female,92,131,189,8
10A9867F,Farigiraf,No,3346F0DA,BF4CD0A6,Water,31,31,31,31,31,31,Sap Sipper,Calm,Male,74,113,187,8
10C2467B,Farigiraf,No,335FB0D6,17F5754D,Bug,20,31,31,31,31,31,Sap Sipper,Lonely,Male,114,114,182,8
10D04681,Farigiraf,No,336DB0DC,5FE7CB08,Normal,31,5,31,31,31,31,Sap Sipper,Brave,Male,129,134,174,8
11074674,Farigiraf,No,33A4B0CF,22B9CF33,Dragon,31,31,31,31,6,31,Sap Sipper,Serious,Male,214,105,79,8
11108681,Farigiraf,No,33ADF0DC,61AF2AAF,Normal,13,31,31,31,31,31,Sap Sipper,Gentle,Male,140,178,155,8
11118069,Dondozo,No,33AEEAC4,5DC9A743,Ground,1,31,31,31,31,31,Water Veil,Impish,Male,104,103,158,8
1120C17F,Cetitan,No,33BE2BDA,A0F71656,Water,31,31,31,31,21,31,Sheer Force,Hardy,Female,99,31,138,8
112E0063,Dondozo,No,33CB6ABE,C7EDFCFF,Rock,31,31,31,15,31,31,Water Veil,Adamant,Male,101,139,54,8
113F417F,Cetitan,No,33DCABDA,02DCE405,Water,16,31,31,31,31,31,Sheer Force,Careful,Male,139,153,156,9
11534186,Cetitan,No,33F0ABE1,52830D03,Fighting,31,7,31,31,31,31,Sheer Force,Gentle,Female,83,63,135,8
11694087,Dondozo,No,3406AAE2,BAADCCCA,Flying,31,31,6,31,31,31,Water Veil,Bold,Male,89,70,76,8
11A34176,Cetitan,No,3440ABD1,93665AF1,Fairy,31,31,31,21,31,31,Sheer Force,Quirky,Male,83,110,141,8
11E9931C,Amoonguss,No,3486FD77,BDDF7DDA,Psychic,31,31,31,31,31,9,Regenerator,Gentle,Male,193,199,68,8
11F25D87,Amoonguss,No,348FC7E2,D6BE5A04,Flying,31,31,31,31,12,31,Regenerator,Impish,Female,68,80,140,8
11F4DA0D,Blissey,No,34924468,F0B9DB61,Steel,31,31,31,31,29,31,Healer,Quirky,Female,115,73,168,8
11FED31C,Amoonguss,No,349C3D77,08CAD855,Psychic,31,12,31,31,31,31,Regenerator,Sassy,Female,49,58,169,8
12050684,Farigiraf,No,34A270DF,2A5F6B6E,Rock,7,31,31,31,31,31,Sap Sipper,Naive,Female,28,129,108,8
120D0085,Dondozo,No,34AA6AE0,4A6E68A5,Normal,21,31,31,31,31,31,Water Veil,Naive,Male,167,169,86,8
1211DD84,Amoonguss,No,34AF47DF,5BBCD773,Rock,31,31,31,3,31,31,Regenerator,Lax,Male,111,59,120,9
122D0680,Farigiraf,No,34CA70DB,CA7A7E42,Fighting,31,31,31,17,31,31,Sap Sipper,Impish,Female,190,127,90,8
123B571F,Vaporeon,No,34D8C17A,F1A818E0,Water,18,31,31,31,31,31,Hydration,Careful,Male,77,150,114,8
123E8688,Farigiraf,No,34DBF0E3,0864ABCA,Poison,31,31,24,31,31,31,Sap Sipper,Serious,Female,112,133,143,10
125C4198,Cetitan,No,34F9ABF3,8D177172,Fire,31,31,18,31,31,31,Sheer Force,Bashful,Female,168,179,112,8
12665A05,Blissey,No,3503C460,A5B65BA9,Normal,27,31,31,31,31,31,Healer,Sassy,Female,199,66,154,8
127016EE,Vaporeon,No,350D8149,DE7B7FC0,Fire,31,31,31,31,31,27,Hydration,Mild,Male,134,164,188,8
127A467D,Farigiraf,No,3517B0D8,F534A801,Electric,31,31,22,31,31,31,Sap Sipper,Gentle,Female,120,34,161,8
12800673,Farigiraf,No,351D70CE,1EEF175E,Ice,31,31,31,31,15,31,Sap Sipper,Serious,Female,61,171,174,8
128C8082,Dondozo,No,3529EADD,50DCDBF3,Bug,31,26,31,31,31,31,Water Veil,Adamant,Female,53,139,42,8
128FE683,Farigiraf,No,352D50DE,4464199D,Psychic,31,31,20,31,31,31,Sap Sipper,Bold,Female,33,81,89,8
12E2C183,Cetitan,No,35802BDE,97BF5B86,Bug,1,31,31,31,31,31,Sheer Force,Jolly,Female,48,127,124,8
12EAC16B,Cetitan,No,35882BC6,B7B5FB71,Bug,31,31,31,31,31,31,Sheer Force,Jolly,Male,79,84,106,8
12EDC056,Dondozo,No,358B2AB1,CBB8F07A,Fairy,5,31,31,31,31,31,Water Veil,Relaxed,Male,76,161,151,8
13004182,Cetitan,No,359DABDD,1C9E3538,Rock,31,31,31,31,13,31,Sheer Force,Jolly,Male,50,158,212,8
13010071,Dondozo,No,359E6ACC,1998173C,Electric,22,31,31,31,31,31,Water Veil,Adamant,Female,140,90,191,8
13062678,Farigiraf,No,35A390D3,25F8FD0D,Fire,1,31,31,31,31,31,Sap Sipper,Sassy,Male,212,65,252,8
13448184,Cetitan,No,35E1EBDF,2F51FD5E,Rock,31,21,31,31,31,31,Sheer Force,Adamant,Female,117,157,151,8
134B2084,Dondozo,No,35E88ADF,31C7AF27,Rock,31,31,31,31,31,2,Water Veil,Timid,Female,151,29,169,8
134C0686,Farigiraf,No,35E970E1,4D3D6908,Fighting,31,31,31,31,15,31,Sap Sipper,Relaxed,Male,153,42,143,8
13508196,Cetitan,No,35EDEBF1,5F4332DE,Fairy,4,31,31,31,31,31,Sheer Force,Bold,Female,129,118,73,8
137056F5,Vaporeon,No,360DC150,DC9B7ACD,Dark,31,22,31,31,31,31,Hydration,Relaxed,Male,92,175,72,8
137C4181,Cetitan,No,3619ABDC,0C53B239,Normal,31,31,31,2,31,31,Sheer Force,Bold,Female,96,9,142,8
13970688,Farigiraf,No,363470E3,61FB2792,Poison,31,31,31,8,31,31,Sap Sipper,Mild,Female,48,167,113,8
139DBA09,Blissey,No,363B2464,8C862EE0,Ground,24,31,31,31,31,31,Healer,Lax,Female,90,94,149,8
13BE9A02,Blissey,No,365C045D,0826DA53,Ghost,31,31,19,31,31,31,Healer,Docile,Female,169,119,227,8
13C10084,Dondozo,No,365E6ADF,19C2DB69,Rock,31,31,31,31,17,31,Water Veil,Hardy,Male,163,119,129,8
13C5417E,Cetitan,No,3662ABD9,28BFFD4C,Grass,31,31,31,0,31,31,Sheer Force,Careful,Female,139,133,49,8
13DC6090,Dondozo,No,3679CAEB,8D2384D0,Grass,31,30,31,31,31,31,Water Veil,Hasty,Male,217,92,103,8
13DCC688,Farigiraf,No,367A30E3,8EBB1671,Poison,31,31,31,31,24,31,Sap Sipper,Careful,Female,8,76,124,8
13F25312,Amoonguss,No,368FBD6D,D51842C6,Psychic,31,31,31,26,31,31,Regenerator,Relaxed,Male,106,40,222,8
142CA18D,Cetitan,No,36CA0BE8,D6CC5D7F,Steel,31,31,31,3,31,31,Sheer Force,Relaxed,Female,79,100,96,8
1463C080,Dondozo,No,37012ADB,9A152F02,Fighting,8,31,31,31,31,31,Water Veil,Bashful,Female,96,160,143,9
146BA186,Cetitan,No,37090BE1,BA8818DC,Fighting,31,31,31,4,31,31,Sheer Force,Sassy,Male,170,126,27,8
146E46B3,Farigiraf,No,370BB10E,CBFF5BC6,Ice,31,31,31,31,9,31,Sap Sipper,Naughty,Female,67,132,145,8
149E8682,Farigiraf,No,373BF0DD,8F905967,Ghost,31,31,7,31,31,31,Sap Sipper,Adamant,Male,211,116,44,8
149F0682,Farigiraf,No,373C70DD,8991E998,Ice,31,31,31,17,31,31,Sap Sipper,Naive,Female,213,106,189,8
14CBB712,Vaporeon,No,3769216D,3AB1E538,Psychic,31,31,31,31,23,31,Hydration,Quirky,Male,60,85,78,8
14EE0681,Farigiraf,No,378B70DC,CD8ECB26,Normal,31,31,31,31,31,11,Sap Sipper,Lax,Male,104,162,50,8
152C3709,Vaporeon,No,37C9A164,D392C5C4,Ground,31,31,31,31,14,31,Hydration,Gentle,Male,193,151,229,8
153B0170,Cetitan,No,37D86BCB,F8609B7F,Grass,31,31,31,31,31,9,Sheer Force,Rash,Male,100,125,103,8
1546936B,Amoonguss,No,37E3FDC6,2DD4DB14,Bug,31,31,31,6,31,31,Regenerator,Sassy,Male,231,72,97,8
155506D3,Farigiraf,No,37F2712E,6FF3D678,Ice,31,31,6,31,31,31,Sap Sipper,Jolly,Male,207,164,176,8
158F4086,Dondozo,No,382CAAE1,47BC196B,Fighting,31,31,31,24,31,31,Water Veil,Docile,Male,144,140,125,8
159D1707,Vaporeon,No,383A8162,9079B024,Flying,31,31,31,15,31,31,Hydration,Modest,Female,17,96,131,8
15AF807E,Dondozo,No,384CEAD9,CADEB5A8,Grass,31,25,31,31,31,31,Water Veil,Hasty,Male,187,115,129,9
15B94686,Farigiraf,No,3856B0E1,FFDC553D,Fighting,31,31,31,11,31,31,Sap Sipper,Bashful,Male,130,198,74,8
15BAD708,Vaporeon,No,38584163,FD973083,Poison,31,31,31,31,6,31,Hydration,Bashful,Male,83,137,142,8
15C2C070,Dondozo,No,38602ACB,1D7C7A20,Grass,31,31,31,31,31,25,Water Veil,Docile,Male,155,76,73,8
15C94676,Farigiraf,No,3866B0D1,3F911BAB,Fairy,31,3,31,31,31,31,Sap Sipper,Brave,Male,178,136,190,8
15DD8088,Dondozo,No,387AEAE3,92633ECE,Poison,31,0,31,31,31,31,Water Veil,Rash,Female,249,99,103,8
16121D84,Amoonguss,No,38AF87DF,5B3A1BE0,Rock,31,31,31,31,26,31,Regenerator,Calm,Female,73,243,114,8
16128693,Farigiraf,No,38AFF0EE,5CCDD17C,Ice,31,31,31,22,31,31,Sap Sipper,Sassy,Female,99,232,139,8
161CE06B,Dondozo,No,38BA4AC6,935E459F,Bug,31,31,31,31,28,31,Water Veil,Bashful,Female,55,150,129,8
16382188,Cetitan,No,38D58BE3,027F94FC,Poison,31,14,31,31,31,31,Sheer Force,Bold,Male,182,188,57,8
163C0683,Farigiraf,No,38D970DE,12E6DC18,Ground,31,31,31,27,31,31,Sap Sipper,Rash,Male,120,23,121,8
16400082,Dondozo,No,38DD6ADD,22B258CB,Grass,31,31,31,31,31,10,Water Veil,Quirky,Female,101,103,196,8
1640C079,Dondozo,No,38DE2AD4,23AE6C57,Steel,31,31,31,31,0,31,Water Veil,Quirky,Female,153,238,253,8
16514188,Cetitan,No,38EEABE3,5DA595B9,Poison,31,31,31,31,31,3,Sheer Force,Sassy,Male,163,153,76,8
16534082,Dondozo,No,38F0AADD,559F7F22,Flying,31,31,31,31,31,1,Water Veil,Rash,Male,212,226,212,8
1671007A,Dondozo,No,390E6AD5,DEC59AA1,Ghost,25,31,31,31,31,31,Water Veil,Jolly,Female,125,142,170,8
168CB71B,Vaporeon,No,392A2176,55266B63,Bug,31,31,31,31,31,20,Hydration,Adamant,Male,61,194,146,8
16932684,Farigiraf,No,393090DF,56DF5924,Rock,31,31,13,31,31,31,Sap Sipper,Naughty,Female,117,179,23,9
16AD0675,Farigiraf,No,394A70D0,CF89360F,Dark,31,31,31,31,31,31,Sap Sipper,Bold,Female,176,120,106,8
16AE4696,Farigiraf,No,394BB0F1,CA87195B,Fairy,31,31,31,31,25,31,Sap Sipper,Brave,Male,95,71,172,8
16D5016F,Cetitan,No,39726BCA,6F125A4E,Water,31,31,31,5,31,31,Sheer Force,Adamant,Male,112,75,230,8
17036174,Cetitan,No,39A0CBCF,149A3451,Dragon,31,31,31,22,31,31,Sheer Force,Brave,Male,97,119,178,8
17192188,Cetitan,No,39B68BE3,7D8499FC,Poison,31,31,31,31,2,31,Sheer Force,Timid,Male,215,152,102,8
17360088,Dondozo,No,39D36AE3,EA259A97,Poison,31,4,31,31,31,31,Water Veil,Lax,Female,106,203,136,8
173E0188,Cetitan,No,39DB6BE3,0A189ABF,Poison,31,31,31,31,31,6,Sheer Force,Hasty,Male,32,141,70,8
17518081,Dondozo,No,39EEEADC,5FC0D1CA,Normal,31,31,31,31,3,31,Water Veil,Quirky,Female,150,36,174,8
175F007C,Dondozo,No,39FC6AD7,85B56D48,Psychic,31,31,31,5,31,31,Water Veil,Calm,Male,72,63,120,8
17818681,Farigiraf,No,3A1EF0DC,2092DA5A,Normal,31,0,31,31,31,31,Sap Sipper,Timid,Female,63,139,154,8
17A10674,Farigiraf,No,3A3E70CF,9EB39A9B,Dragon,15,31,31,31,31,31,Sap Sipper,Lax,Male,36,93,65,8
17A5C07C,Dondozo,No,3A432AD7,AFA7F456,Psychic,28,31,31,31,31,31,Water Veil,Jolly,Male,194,194,117,8
17D3467B,Farigiraf,No,3A70B0D6,55483077,Bug,31,28,31,31,31,31,Sap Sipper,Serious,Female,92,197,117,8
17D3818A,Cetitan,No,3A70EBE5,5832B660,Rock,19,31,31,31,31,31,Sheer Force,Sassy,Male,62,121,94,8
17F4606B,Dondozo,No,3A91CAC6,F0D1B266,Bug,31,11,31,31,31,31,Water Veil,Bashful,Male,114,52,217,8
180B3D86,Amoonguss,No,3AA8A7E1,3C0424D1,Fighting,7,31,31,31,31,31,Regenerator,Brave,Male,90,60,103,8
1810C071,Dondozo,No,3AAE2ACC,6AAB182C,Electric,14,31,31,31,31,31,Water Veil,Sassy,Male,176,125,63,8
1814972F,Vaporeon,No,3AB2018A,79515BC3,Water,12,31,31,31,31,31,Hydration,Mild,Female,49,53,13,8
1819E69A,Farigiraf,No,3AB750F5,8707B2E3,Steel,31,31,31,31,31,26,Sap Sipper,Serious,Male,229,137,49,8
184D9D7B,Amoonguss,No,3AEB07D6,55365B5D,Ghost,31,31,31,6,31,31,Regenerator,Bold,Male,114,177,77,8
18550076,Dondozo,No,3AF26AD1,735DED02,Fairy,31,31,10,31,31,31,Water Veil,Brave,Female,174,142,99,8
18760082,Dondozo,No,3B136ADD,EF7E6153,Normal,31,31,31,14,31,31,Water Veil,Hardy,Female,127,173,199,8
1891068D,Farigiraf,No,3B2E70E8,641EA35C,Steel,31,31,31,7,31,31,Sap Sipper,Hardy,Female,49,117,149,8
18C70080,Dondozo,No,3B646ADB,2BDB7720,Flying,31,3,31,31,31,31,Water Veil,Naive,Female,205,181,144,8
18F3931F,Amoonguss,No,3B90FD7A,DDB61BAC,Grass,31,31,31,31,16,31,Regenerator,Calm,Male,113,102,106,8
1907DA04,Blissey,No,3BA5445F,2D692930,Bug,31,31,31,31,13,31,Healer,Quiet,Female,216,159,111,8
191B4683,Farigiraf,No,3BB8B0DE,7BA621A6,Bug,31,31,31,31,31,22,Sap Sipper,Quirky,Male,125,240,29,8
19374182,Cetitan,No,3BD4ABDD,EBE1A19B,Normal,31,31,31,31,12,31,Sheer Force,Naughty,Male,110,82,115,8
19584168,Cetitan,No,3BF5ABC3,877E5B6B,Poison,22,31,31,31,31,31,Sheer Force,Hasty,Male,220,166,167,8
195CC07F,Dondozo,No,3BFA2ADA,9975A6EC,Grass,31,31,31,31,31,17,Water Veil,Lonely,Male,46,100,102,8
1960A1B1,Cetitan,No,3BFE0C0C,A9321AC9,Electric,13,31,31,31,31,31,Sheer Force,Relaxed,Female,119,39,164,8
19890173,Cetitan,No,3C266BCE,4343599A,Ice,31,31,31,31,7,31,Sheer Force,Gentle,Male,122,69,86,8
19A20183,Cetitan,No,3C3F6BDE,9F67F6C7,Ghost,31,5,31,31,31,31,Sheer Force,Lax,Female,143,73,195,8
19AC41B8,Cetitan,No,3C49AC13,D85F1A21,Water,31,6,31,31,31,31,Sheer Force,Calm,Female,250,146,149,8
19DB8185,Cetitan,No,3C78EBE0,7CE95768,Normal,21,31,31,31,31,31,Sheer Force,Mild,Female,166,122,147,8
19E936D5,Vaporeon,No,3C86A130,C3751946,Dark,31,31,31,31,12,31,Hydration,Relaxed,Male,90,21,91,8
1A10D71B,Vaporeon,No,3CAE4176,68958677,Ghost,31,31,31,31,31,31,Hydration,Docile,Male,122,58,122,8
1A3CF717,Vaporeon,No,3CDA6172,192714DA,Fairy,29,31,31,31,31,31,Hydration,Quirky,Female,65,157,28,8
1A5C4688,Farigiraf,No,3CF9B0E3,960DBFFA,Poison,31,31,31,31,15,31,Sap Sipper,Jolly,Female,92,211,109,8
1A69370D,Vaporeon,No,3D06A168,C2000AD8,Steel,31,31,31,31,31,13,Hydration,Bold,Male,196,174,169,8
1A78C175,Cetitan,No,3D162BD0,0839D8AE,Dark,18,31,31,31,31,31,Sheer Force,Impish,Female,122,115,118,8
1A86C082,Dondozo,No,3D242ADD,30E3DD39,Normal,31,31,31,31,31,5,Water Veil,Gentle,Male,194,232,101,8
1A8CC680,Farigiraf,No,3D2A30DB,58E729C1,Flying,31,31,31,31,31,13,Sap Sipper,Jolly,Male,140,126,113,8
1AA5817E,Cetitan,No,3D42EBD9,B403184D,Electric,31,31,31,31,5,31,Sheer Force,Naughty,Female,126,118,115,8
1AC2B71E,Vaporeon,No,3D602179,2079A45E,Electric,31,31,31,31,16,31,Hydration,Adamant,Female,140,194,77,8
1ACB416B,Cetitan,No,3D68ABC6,3A99571A,Bug,31,29,31,31,31,31,Sheer Force,Bashful,Female,104,47,98,9
1AD8667B,Farigiraf,No,3D75D0D6,87229899,Ghost,31,4,31,31,31,31,Sap Sipper,Gentle,Male,156,129,164,8
1AF0C687,Farigiraf,No,3D8E30E2,E8CB98CA,Flying,31,31,31,31,9,31,Sap Sipper,Mild,Male,175,206,100,9
1AF94173,Cetitan,No,3D96ABCE,02A97105,Ice,31,31,31,31,19,31,Sheer Force,Lonely,Male,238,109,59,8
1B186694,Farigiraf,No,3DB5D0EF,85E91BD6,Dragon,14,31,31,31,31,31,Sap Sipper,Relaxed,Female,80,148,191,8
1B18D6F4,Vaporeon,No,3DB6414F,87A8195C,Dragon,31,31,31,14,31,31,Hydration,Careful,Male,134,127,99,8
1B3BE678,Farigiraf,No,3DD950D3,FC0B56EA,Water,31,31,31,31,31,10,Sap Sipper,Brave,Male,109,8,197,8
1B483307,Amoonguss,No,3DE59D62,45151BA1,Flying,31,31,31,31,31,8,Regenerator,Mild,Male,125,152,135,8
1B4F4681,Farigiraf,No,3DECB0DC,493C64F2,Fighting,31,24,31,31,31,31,Sap Sipper,Careful,Female,153,120,199,8
1B524081,Dondozo,No,3DEFAADC,5D3DFDFF,Fighting,31,31,31,5,31,31,Water Veil,Hasty,Female,154,99,90,8
1B5D6197,Cetitan,No,3DFACBF2,91B8725C,Flying,31,16,31,31,31,31,Sheer Force,Impish,Male,113,104,52,8
1B824076,Dondozo,No,3E1FAAD1,1E07BBC6,Fairy,31,31,31,25,31,31,Water Veil,Lax,Male,169,109,130,8
1B854088,Dondozo,No,3E22AAE3,3205B432,Poison,31,31,31,31,31,2,Water Veil,Bashful,Male,111,141,44,8
1B998170,Cetitan,No,3E36EBCB,82F499BB,Grass,31,31,31,31,31,17,Sheer Force,Naive,Male,168,111,86,8
1B9F8688,Farigiraf,No,3E3CF0E3,8AF1BE84,Poison,31,31,4,31,31,31,Sap Sipper,Lax,Female,128,120,32,8
1BDAC67A,Farigiraf,No,3E7830D5,7FC0276B,Steel,14,31,31,31,31,31,Sap Sipper,Calm,Male,161,49,119,8
1BEE667F,Farigiraf,No,3E8BD0DA,CE6E4CE8,Grass,31,8,31,31,31,31,Sap Sipper,Lax,Female,198,108,160,8
1BF5E06F,Dondozo,No,3E934ACA,F451D69F,Water,31,31,31,31,13,31,Water Veil,Impish,Male,183,154,155,8
1BFBC184,Cetitan,No,3E992BDF,FBC54D53,Bug,31,5,31,31,31,31,Sheer Force,Rash,Female,109,99,154,8
1C00D6DB,Vaporeon,No,3E9E4136,2EE33F69,Ghost,31,31,20,31,31,31,Hydration,Mild,Male,110,124,222,8
1C053A0F,Blissey,No,3EA2A46A,378ABE5F,Water,31,31,20,31,31,31,Healer,Docile,Female,172,169,62,8
1C108677,Farigiraf,No,3EADF0D2,6E1266F2,Water,31,2,31,31,31,31,Sap Sipper,Naive,Female,85,23,188,8
1C170684,Farigiraf,No,3EB470DF,7008EB10,Bug,31,31,31,6,31,31,Sap Sipper,Quirky,Male,155,51,151,8
1C238179,Cetitan,No,3EC0EBD4,A2551188,Fire,31,15,31,31,31,31,Sheer Force,Bold,Male,183,141,227,8
1C248060,Dondozo,No,3EC1EABB,BE5896D3,Flying,16,31,31,31,31,31,Water Veil,Gentle,Female,130,50,144,8
1C45006C,Dondozo,No,3EE26AC7,37EC1B07,Ghost,31,31,12,31,31,31,Water Veil,Hasty,Female,97,127,166,8
1C5A5D85,Amoonguss,No,3EF7C7E0,84AB9AA7,Normal,20,31,31,31,31,31,Regenerator,Jolly,Female,124,59,175,8
1C85C188,Cetitan,No,3F232BE3,3BA86A07,Poison,18,31,31,31,31,31,Sheer Force,Jolly,Male,179,111,178,8
1C868086,Dondozo,No,3F23EAE1,36A35B33,Fighting,31,31,31,31,31,18,Water Veil,Lonely,Female,122,131,203,8
1CDCE679,Farigiraf,No,3F7A50D4,9EDE5A29,Fire,31,31,31,31,16,31,Sap Sipper,Mild,Female,67,155,235,8
1CF253D2,Amoonguss,No,3F8FBE2D,E5376B83,Psychic,31,14,31,31,31,31,Regenerator,Adamant,Female,85,114,110,8
1D148683,Farigiraf,No,3FB1F0DE,7D2B3625,Rock,5,31,31,31,31,31,Sap Sipper,Naive,Female,210,183,192,8
1D173A4D,Blissey,No,3FB4A4A8,6E5C16D6,Steel,31,31,22,31,31,31,Healer,Brave,Female,90,242,123,8
1D27004D,Dondozo,No,3FC46AA8,AF75F201,Steel,31,31,31,31,22,31,Water Veil,Quirky,Female,167,76,207,8
1D4B406E,Dondozo,No,3FE8AAC9,400538BC,Fire,31,31,31,31,31,23,Water Veil,Adamant,Male,143,145,100,8
1D520077,Dondozo,No,3FEF6AD2,6300B3A5,Rock,31,31,3,31,31,31,Water Veil,Quirky,Male,87,118,60,8
1D5376F5,Vaporeon,No,3FF0E150,5F35FC84,Dark,29,31,31,31,31,31,Hydration,Timid,Male,143,112,197,8
1D594674,Farigiraf,No,3FF6B0CF,87F10945,Dragon,19,31,31,31,31,31,Sap Sipper,Relaxed,Female,83,72,60,8
1D618181,Cetitan,No,3FFEEBDC,A9309A92,Fighting,31,31,22,31,31,31,Sheer Force,Careful,Male,71,175,51,9
1D9696FC,Vaporeon,No,40340157,757A9B25,Ice,23,31,31,31,31,31,Hydration,Docile,Male,236,67,172,8
1D9EC06C,Dondozo,No,403C2AC7,96AC1755,Ghost,31,31,31,31,28,31,Water Veil,Bashful,Male,114,54,93,9
1DB0C17D,Cetitan,No,404E2BD8,EEDA98F6,Psychic,31,31,31,31,31,12,Sheer Force,Calm,Male,153,139,135,8
1DB8D308,Amoonguss,No,40563D63,0E8AFC3D,Poison,31,22,31,31,31,31,Regenerator,Gentle,Male,216,187,203,8
1DC10681,Farigiraf,No,405E70DC,27991822,Fighting,31,31,31,31,9,31,Sap Sipper,Impish,Female,77,73,80,8
1DCD0070,Dondozo,No,406A6ACB,5773597D,Grass,31,31,31,31,31,26,Water Veil,Lonely,Male,188,110,160,8
1DD58672,Farigiraf,No,4072F0CD,7985DA53,Psychic,30,31,31,31,31,31,Sap Sipper,Lonely,Male,132,56,172,8
1DE04682,Farigiraf,No,407DB0DD,ACBE77E8,Normal,31,31,31,17,31,31,Sap Sipper,Naive,Female,143,170,169,8
1DFF0086,Dondozo,No,409C6AE1,0F85E2FB,Fighting,31,31,31,31,31,31,Water Veil,Sassy,Female,160,51,68,8
1E14017F,Cetitan,No,40B16BDA,79EB39C9,Grass,31,31,31,31,31,25,Sheer Force,Adamant,Female,49,175,127,8
1E15007E,Dondozo,No,40B26AD9,75E616C9,Electric,31,31,31,31,31,5,Water Veil,Adamant,Female,76,158,194,8
1E1A96FF,Vaporeon,No,40B8015A,84059A21,Grass,31,31,31,12,31,31,Hydration,Timid,Female,131,103,204,8
1E344075,Dondozo,No,40D1AAD0,FB0B56B6,Dark,13,31,31,31,31,31,Water Veil,Brave,Female,162,191,180,8
1E5FB707,Vaporeon,No,40FD2162,8F4F6C3F,Flying,31,31,31,31,31,23,Hydration,Lax,Male,117,139,130,8
1E60BA18,Blissey,No,40FE2473,ABBBDF5D,Water,31,26,31,31,31,31,Healer,Jolly,Female,147,66,137,9
1E628672,Farigiraf,No,40FFF0CD,A3CA52FF,Psychic,31,14,31,31,31,31,Sap Sipper,Rash,Male,110,120,201,8
1E685D7E,Amoonguss,No,4105C7D9,CB17FE0B,Electric,31,31,31,31,1,31,Regenerator,Lonely,Male,123,124,15,8
1E71807D,Dondozo,No,410EEAD8,E7C526BC,Psychic,31,31,31,31,31,14,Water Veil,Jolly,Female,104,227,194,8
1E8FC681,Farigiraf,No,412D30DC,516389A7,Fighting,31,31,17,31,31,31,Sap Sipper,Mild,Male,186,139,125,8
1EC0C6CD,Farigiraf,No,415E3128,2D3B333D,Steel,31,31,31,11,31,31,Sap Sipper,Gentle,Male,71,124,129,8
1EC79370,Amoonguss,No,4164FDCB,30661862,Grass,31,31,31,30,31,31,Regenerator,Gentle,Female,92,64,47,8
1ED40179,Cetitan,No,41716BD4,7A133A8B,Fire,31,31,26,31,31,31,Sheer Force,Naive,Female,132,166,115,8
1EEC8045,Dondozo,No,4189EAA0,DC375870,Normal,24,31,31,31,31,31,Water Veil,Hasty,Female,126,118,140,8
1EF3A18A,Cetitan,No,41910BE5,DFACBD4D,Rock,31,31,31,31,3,31,Sheer Force,Gentle,Male,121,195,163,8
1EF9A685,Farigiraf,No,419710E0,07C417F1,Normal,31,31,19,31,31,31,Sap Sipper,Bashful,Female,183,209,193,9
1F0B8062,Dondozo,No,41A8EABD,3F0C1695,Normal,31,31,31,31,18,31,Water Veil,Brave,Female,137,121,75,8
1F3C9708,Vaporeon,No,41DA0163,1B4661B7,Poison,31,31,31,31,2,31,Hydration,Quirky,Male,75,127,81,8
