Seed	Item1	Item2	Item3	Item4	Item5	Item6	Item7	Item8	Item9	Item10	Item11	Item12	Item13	Item14	Item15	Item16	Item17	Item18	Item19	Item20	Item21	Item22	Item23	Item24	Item25	ExtraInfo	EventIndex	Calcs	
02C038FA	Exp. Candy L x1 	Exp. Candy XL x1 	Bellsprout Vine x5 	Muscle Feather x3 	Bellsprout Vine x3 (C)	Rock Tera Shard x2 	Rock Tera Shard x2 (H)	Exp. Candy L x1 	Rare Candy x1 	Exp. Candy L x2 	Lonely Mint x1 	Ability Capsule x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Kelpsy Berry x3 	Spicy Herba Mystica x1 										Victreebel (5☆) (Star)	0	46151930	
02C06908	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Poison Tera Shard x2 	Poison Tera Shard x2 (H)	Sweet Herba Mystica x1 	Exp. Candy L x1 	Pomeg Berry x3 	Salty Herba Mystica x1 	Nugget x1 	Balm Mushroom x1 	Exp. Candy L x1 	Exp. Candy L x2 	Bitter Herba Mystica x1 	Exp. Candy L x2 									Snorlax (5☆) (Star)	0	46164232	
02C0C782	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Nugget x1 	Exp. Candy L x1 	Exp. Candy L x1 	Health Feather x2 	Sour Herba Mystica x1 	Exp. Candy L x2 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x2 	Bug Tera Shard x1 									Snorlax (5☆) (Star)	0	46188418	
02C38104	Exp. Candy L x1 	Exp. Candy XL x1 	Phantump Twig x5 	Muscle Feather x3 	Phantump Twig x3 (C)	Poison Tera Shard x2 	Poison Tera Shard x2 (H)	Star Piece x1 	Spicy Herba Mystica x1 	Muscle Feather x2 	Star Piece x1 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Kelpsy Berry x3 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 									Trevenant (5☆) (Star)	0	46366980	
02C4DB03	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Fighting Tera Shard x2 	Fighting Tera Shard x2 (H)	Salty Herba Mystica x1 	Basculin Fang x2 	Health Feather x2 	Pomeg Berry x3 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Exp. Candy L x1 	Big Mushroom x1 	Exp. Candy L x1 	Salty Herba Mystica x1 									Basculegion (5☆) (Star)	0	46455555	
02C7958A	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Rock Tera Shard x2 	Rock Tera Shard x2 (H)	Exp. Candy L x1 	Pomeg Berry x3 	Rock Tera Shard x1 	Sour Herba Mystica x1 	Spicy Herba Mystica x1 	Munchlax Fang x2 	Pomeg Berry x3 	Exp. Candy L x1 	Sour Herba Mystica x1 	Bitter Herba Mystica x1 									Snorlax (5☆) (Star)	0	46634378	
02CDD300	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Ability Capsule x1 	Exp. Candy L x1 	Big Mushroom x1 	Rare Candy x1 	Bitter Herba Mystica x1 	Rare Candy x1 	Big Mushroom x1 	Sour Herba Mystica x1 	Exp. Candy L x1 	Nugget x1 									Basculegion (5☆) (Star)	0	47043328	
02CFC2EE	Exp. Candy L x1 	Exp. Candy XL x1 	Jangmo-o Scales x5 	Resist Feather x3 	Jangmo-o Scales x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Big Pearl x1 	Salty Herba Mystica x1 	Big Pearl x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Bold Mint x1 	Exp. Candy L x1 	Jangmo-o Scales x2 	Exp. Candy L x1 										Kommo-o (5☆) (Star)	0	47170286	
02D0560E	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Balm Mushroom x1 	PP Up x1 	Big Mushroom x1 	Bitter Herba Mystica x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 										Basculegion (5☆) (Star)	0	47207950	
02DC9581	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	PP Up x1 	Salty Herba Mystica x1 	Exp. Candy L x1 	Pomeg Berry x3 	Nugget x1 	Exp. Candy L x1 	Big Mushroom x1 	Pomeg Berry x3 	Spicy Herba Mystica x1 	Exp. Candy L x1 									Snorlax (5☆) (Star)	0	48010625	
02E02190	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Grass Tera Shard x2 	Grass Tera Shard x2 (H)	Ability Capsule x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x2 	Big Mushroom x1 	Salty Herba Mystica x1 	Exp. Candy L x1 	Pomeg Berry x3 	Exp. Candy L x1 										Basculegion (5☆) (Star)	0	48243088	
02E06F84	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Poison Tera Shard x2 	Poison Tera Shard x2 (H)	Health Feather x2 	Big Mushroom x1 	Exp. Candy L x1 	Poison Tera Shard x1 	Nugget x1 	Bottle Cap x1 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Health Feather x2 									Dusknoir (5☆) (Star)	0	48263044	
02E1B796	Exp. Candy L x1 	Exp. Candy XL x1 	Aipom Hair x5 	Swift Feather x3 	Aipom Hair x3 (C)	Fairy Tera Shard x2 	Fairy Tera Shard x2 (H)	Exp. Candy L x2 	Big Mushroom x1 	Exp. Candy L x1 	Nugget x1 	Bottle Cap x1 	Swift Feather x2 	Swift Feather x2 	Sweet Herba Mystica x1 	Sweet Herba Mystica x1 	Exp. Candy L x2 									Ambipom (5☆) (Star)	0	48347030	
02E2A300	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Poison Tera Shard x2 	Poison Tera Shard x2 (H)	Rare Candy x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Exp. Candy L x2 	Rare Candy x1 	Sweet Herba Mystica x1 	Exp. Candy L x2 	Exp. Candy L x2 	Sour Herba Mystica x1 	Health Feather x2 									Basculegion (5☆) (Star)	0	48407296	
02E809F7	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Health Feather x2 	Balm Mushroom x1 	Exp. Candy L x2 	Bitter Herba Mystica x1 	Sweet Herba Mystica x1 	Balm Mushroom x1 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Munchlax Fang x2 										Snorlax (5☆) (Star)	0	48761335	
02E85379	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Basculin Fang x2 	Bottle Cap x1 	Pomeg Berry x3 	Exp. Candy L x1 	Nugget x1 	Spicy Herba Mystica x1 	Nugget x1 	Nugget x1 	Spicy Herba Mystica x1 										Basculegion (5☆) (Star)	0	48780153	
02EB050D	Exp. Candy L x1 	Exp. Candy XL x1 	Nosepass Fragment x5 	Resist Feather x3 	Nosepass Fragment x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Qualot Berry x3 	Qualot Berry x3 	Rare Candy x1 	Relaxed Mint x1 	Bold Mint x1 	Impish Mint x1 	Salty Herba Mystica x1 	Salty Herba Mystica x1 	Resist Feather x2 										Probopass (5☆) (Star)	0	48956685	
02EC2602	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Vullaby Feather x2 	Exp. Candy L x2 	Exp. Candy L x1 	Sour Herba Mystica x1 	Vullaby Feather x2 	Bitter Herba Mystica x1 	Salty Herba Mystica x1 	Pomeg Berry x3 	Big Mushroom x1 	Bitter Herba Mystica x1 									Mandibuzz (5☆) (Star)	0	49030658	
02F0D7F2	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Psychic Tera Shard x2 	Psychic Tera Shard x2 (H)	Vullaby Feather x2 	Exp. Candy L x2 	Rare Candy x1 	Bottle Cap x1 	Rare Candy x1 	Sour Herba Mystica x1 	Nugget x1 	Spicy Herba Mystica x1 	Ability Capsule x1 										Mandibuzz (5☆) (Star)	0	49338354	
02F2FC8D	Exp. Candy L x1 	Exp. Candy XL x1 	Swinub Hair x5 	Muscle Feather x3 	Swinub Hair x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x2 	Exp. Candy L x2 	Spicy Herba Mystica x1 	Swinub Hair x2 	Spicy Herba Mystica x1 	Muscle Feather x2 	Muscle Feather x2 	Bottle Cap x1 	Exp. Candy L x1 									Mamoswine (5☆) (Star)	0	49478797	
02F7E66D	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Nugget x1 	Sour Herba Mystica x1 	Sour Herba Mystica x1 	Exp. Candy L x1 	Pomeg Berry x3 	Exp. Candy L x1 	Nugget x1 	Big Mushroom x1 	Exp. Candy L x1 										Snorlax (5☆) (Star)	0	49800813	
02F91D73	Exp. Candy L x1 	Exp. Candy XL x1 	Mienfoo Claw x5 	Swift Feather x3 	Mienfoo Claw x3 (C)	Ice Tera Shard x2 	Ice Tera Shard x2 (H)	Ice Tera Shard x1 	Sweet Herba Mystica x1 	Nugget x1 	Mienfoo Claw x2 	Sweet Herba Mystica x1 	Naive Mint x1 	Big Mushroom x1 	Nugget x1 	Big Mushroom x1 										Mienshao (5☆) (Star)	0	49880435	
